id,name,teacherName,schoolName,enrollCount,startTime,endTime,currentTermId,type,channelId
1207172805,中国对外贸易,张秋菊,上海对外经贸大学,36,1772416800000,1782833400000,1476754458,306,3004
1205927803,保险科技,许闲,复旦大学,49,1772071200000,1782401400000,1476744441,306,3004
1205718808,国际金融学,张礼卿,中央财经大学,58,1772416800000,1783870200000,1476738441,306,3004
1461783172,Principles of Microeconomics,李洋,上海外国语大学,10,1772539200000,1780241400000,1476668460,306,3004
1463179166,旅游接待业,罗伟,武汉轻工大学,16,1772589600000,1783870200000,1476645444,306,3004
1207171810,政治经济学,杨勇,江西财经大学,62,1772416800000,1782833400000,1476584443,306,3004
1460679168,公共财政管理,文峰,西南财经大学,12,1772330400000,1784129400000,1476567445,306,3004
1206308832,ERP原理与应用,李吉梅,北京语言大学,74,1772416800000,1783697400000,1476565444,306,3004
1458835163,创业管理,逄健,西南石油大学,283,1772676000000,1778859000000,1476482479,306,3004
1460673166,中国会计准则（全英文）,李宁,江西财经大学,29,1772330400000,1782919800000,1476496476,306,3004
1002246014,创新创业学,兰小毅,西安工业大学,503,1772416800000,1782833400000,1476504470,306,56001
1461186176,北京味道,姜慧,北京联合大学,9,1772762400000,1784388600000,1476504468,306,3004
1003437002,有用的统计学,刘扬,中央财经大学,39,1772503200000,1782833400000,1476487443,306,3004
1206424802,会计学,刘艳萍,大连理工大学,30,1772416800000,1783265400000,1476415449,306,3004
1207110801,社会保障概论,孙中艮,河海大学,145,1745366400000,1751297400000,1474594443,306,3004
1207395808,投资学原理与中国市场实践,张溪娜,上海财经大学,197,1772676000000,1783697400000,1476756511,306,3004
1460627161,电子政务,王周明,青岛大学,94,1772416800000,1782055800000,1476750475,306,3004
1207179807,公司战略与风险管理,贺远琼,华中科技大学,94,1772416800000,1783697400000,1476756463,306,3004
1002126003,救护与救援,魏勇生,福建农林大学,83,1772330400000,1780846200000,1476742455,306,3008
1207053804,会计简史,宋丽梦,中南财经政法大学,167,1772416800000,1784129400000,1476750462,306,3004
1450170232,国际税收,张伦伦,西南财经大学,30,1772416800000,1782660600000,1476753457,306,3004
1206675853,金融衍生品,王军,四川大学,24,1772676000000,1782833400000,1476734442,306,3004
1206521802,国际贸易学,毕玉江,上海立信会计金融学院,35,1772416800000,1781278200000,1476565449,306,3004
1002920014,文化遗产与自然遗产,李江敏,中国地质大学（武汉）,356,1772157600000,1780327800000,1476478447,306,3004
1450189229,数据可视化,周凡吟,西南财经大学,48,1772416800000,1782833400000,1476484442,306,3004
1002916012,酒店管理原理,魏卫,华南理工大学,38,1772676000000,1784388600000,1476740598,306,3004
1471592167,酒店管理实务,肖晓,成都理工大学,19,1772676000000,1784388600000,1476744571,306,3004
1207132805,运筹学,谢逢洁,西安邮电大学,44,1772676000000,1784561400000,1476746574,306,3004
1206648804,创业融资,沈俊,武汉理工大学,20,1772589600000,1782833400000,1476750556,306,3004
1472842171,中级财务会计学,张心灵,内蒙古农业大学,61,1772589600000,1785511800000,1476746558,306,3004
1461168183,社会创业:新的影响力,钟慧,西南财经大学,4,1772503200000,1782833400000,1476729552,306,3004
1206352801,保险学,陈迪红,湖南大学,25,1772416800000,1783092600000,1476754517,306,3004
1002031014,信息素养：效率提升与终身学习的新引擎,周建芳,四川师范大学,1249,1772416800000,1783265400000,1476737481,306,30001
1002339008,风险投资与创业融资,尹宇明,电子科技大学,54,1772416800000,1782833400000,1476722469,306,56001
1003461001,国际贸易实务,沈克华,上海对外经贸大学,698,1772416800000,1782833400000,1476731452,306,3004
1002327019,创新管理,郑刚,浙江大学,132,1772416800000,1782833400000,1476653449,306,56001
1001615004,大学英语（口语）CAP,彭天笑,国防科技大学,315115,1548036000000,1556551800000,1003965010,306,2002
,,,,,,,,301,30001
1450297345,英语话中华,陈伟,山东大学,54,1772416800000,1783092600000,1476650442,306,2002
1207535805,汉语精读,姚远,上海外国语大学,72,1772416800000,1780066800000,1476598446,306,3005
1205986812,Academic English Writing （学术英语写作）,张莱湘,北京理工大学,7,1772935200000,1783265400000,1476738525,306,2002
1456111166,直通法国—阅读与文化,段丽君,青岛大学,18,1772416800000,1783092600000,1476689441,306,30001
1206450819,大学法语与法国文化,左天梦,西南交通大学,59,1772416800000,1782833400000,1476674467,306,30001
1002922010,英语听力技能与实践,张志江,集美大学,597,1772416800000,1780846200000,1476527441,306,2002
1002337008,航海英语听力与会话,王海华,大连海事大学,218,1772416800000,1782833400000,1476469443,306,2002
1003017007,西班牙文学选读,蔡潇洁,首都师范大学,82,1772416800000,1781451000000,1476744450,306,30001
1003781004,英语科技文献阅读,赵毓琴,哈尔滨工业大学,56,1772416800000,1778427000000,1476582445,306,2002
1207167810,体育综合英语1,刘力瑜,东北大学,15,1772935200000,1782487800000,1476728550,306,2002
1001962002,全球化与中国文化,王俊棋,西南交通大学,33,1773021600000,1779721200000,1476756528,306,2002
1207561803,英语特写采访与写作,林岩,上海外国语大学,3,1772848800000,1783438200000,1476728527,306,2002
1205798829,研究生英语科技论文写作,卢超,北京科技大学,437,1773021600000,1782055800000,1476749526,306,2002
1455015175,笔译技巧与实践（MTI）,陈争峰,西安电子科技大学,90,1773021600000,1782142200000,1476741538,306,2002
1002981005,英语畅谈中国,王志茹,湖北大学,152,1773021600000,1782574200000,1476755543,306,2002
1001745011,新科学家英语：演讲与写作,李雪,哈尔滨工业大学,38,1773021600000,1780673400000,1476740537,306,2002
1205774809,大学英语进阶,张敬源,北京科技大学,786,1772503200000,1782055800000,1476754530,306,2002
1205722812,商务英语,陈娴,北京交通大学,332,1772416800000,1780846200000,1476731455,306,2002
1003248004,大学英语综合教程（中级）,胡素芬,华中农业大学,22,1772416800000,1782660600000,1476485445,306,2002
1003453003,英国诺奖作家经典赏析,张龙海,厦门大学,10,1773021600000,1784647800000,1476740575,306,2002
1002608044,美国诺奖作家经典赏析,张龙海,厦门大学,11,1773021600000,1784647800000,1476727570,306,2002
1449498163,英美文学入门,吴其尧,上海外国语大学,35,1773108000000,1784302200000,1476742535,306,2002
1207454802,英汉交替传译,张金玲,东北大学,22,1773021600000,1780241400000,1476722536,306,2002
1207170807,综合日语入门,王慧荣,山东大学,432,1773021600000,1781105400000,1476493446,306,30001
1206182801,中级综合英语,付天英,北京交通大学,39,1772416800000,1780846200000,1476665483,306,2002
1001664002,学术交流英语,陈美华,东南大学,985,1772416800000,1782055800000,1476648446,306,2002
1206619849,德语语言学导论,王京平,中国海洋大学,50,1772416800000,1783351800000,1476589452,306,2002
1003444005,法国语言文化入门,杜燕,上海交通大学,203,1772503200000,1782833400000,1476587458,306,30001
1205723812,中级西班牙语I,梁静,北京交通大学,81,1772416800000,1782833400000,1476478448,306,30001
1003539074,学术英语写作,万伟珊,北京工业大学,90,1772416800000,1779723000000,1476500442,306,2002
1207422804,通用学术英语听说,王坚,云南大学,35,1773021600000,1782055800000,1476755574,306,2002
1450851188,通用英语（三）,陈万庆,西安电子科技大学,22,1773021600000,1781451000000,1476734524,306,2002
1206984801,中英文科技论文写作,张尧立,厦门大学,16,1773021600000,1781451000000,1476756519,306,2002
1206423806,英语演讲与演示,张宏岩,北京大学,66,1773108000000,1780155000000,1476748541,306,2002
1205841810,工科学术英语读写与交流,张尚莲,河北工业大学,10,1773021600000,1782747000000,1476722535,306,2002
1002083024,跨文化交流,赵越,东北大学,2,1773108000000,1782833400000,1476756516,306,2002
1001639001,英语语言学概论,董革非,东北大学,15,1773108000000,1782833400000,1476722534,306,2002
1206607804,大学英语1,袁平华,华东交通大学,16,1772935200000,1781623800000,1476739444,306,2002
1206603804,大学英语2,袁平华,华东交通大学,6,1772935200000,1781623800000,1476734445,306,2002
1001822002,商务英语,袁奇,中南财经政法大学,759,1773108000000,1779204600000,1476498480,306,2002
1207049807,《论语》英译鉴赏,辛志英,厦门大学,21,1773021600000,1781451000000,1476466452,306,2002
1449775174,英文期刊论文发表-通往国际学术舞台的阶梯,顾晓乐,哈尔滨工业大学,47,1772416800000,1782833400000,1476733458,306,2002
1205722809,高级综合英语,任苒,北京交通大学,1827,1772416800000,1780846200000,1476745456,306,2002
1003353002,思辨式英文写作,唐磊,南开大学,257,1772416800000,1782747000000,1476672462,306,2002
1207394812,中西文化对比与交流,傅晓燕,中南大学,327,1772416800000,1781537400000,1476490455,306,2002
1206352804,基础英语写作,张曼君,中国科学技术大学,98,1772416800000,1782833400000,1476402451,306,2002
1206447838,综合商务英语,孙亚,对外经济贸易大学,35,1773021600000,1782833400000,1476741542,306,2002
1003499002,俄罗斯文化之旅,徐琪,厦门大学,34,1773108000000,1782833400000,1476753545,306,30001
210002,美国文化,周毅,四川大学,42,1773108000000,1781883000000,1476746538,306,2002
1206876802,职业发展英语,李雪,哈尔滨工业大学,103,1773021600000,1780673400000,1476729535,306,2002
1003381008,新闻英语,李丽君,中南大学,415,1772330400000,1781537400000,1476755461,306,2002
1464106185,播音主持普通话语音,徐树华,中国传媒大学,263,1772762400000,1784822400000,1476724466,306,30001
1205891822,微电影创作,郭艳梅,华侨大学,122,1772416800000,1783008000000,1476722459,306,34001
1460840162,中国民族音乐,朱梅梵,武汉理工大学,15,1772762400000,1782403200000,1476545446,306,34001
1003769001,游戏心理学,陈京炜,中国传媒大学,147,1772413200000,1783267200000,1476536444,306,34001
1474341171,艺术导论,王杰红,武汉大学,155,1772677800000,1783353600000,1476092447,306,34001
1461556164,时装绘画基础,周伟,浙江理工大学,96,1772416800000,1784476800000,1476724463,306,34001
1471185178,“万物皆可”打——西洋打击乐艺术赏析,吕方格,山东大学,35,1772431200000,1784044800000,1476713441,306,34001
1206313824,人机工程学,张祖耀,浙江理工大学,53,1772416800000,1783612800000,1476449448,306,34001
1473164171,电视新闻播音主持,仲梓源,中国传媒大学,139,1772503200000,1791820800000,1476738537,306,34001
1002080012,体育舞蹈与文化,刘君,大连理工大学,92,1772416800000,1780588800000,1476753464,306,34001
1461554163,工业设计手绘,夏芒,浙江理工大学,48,1772416800000,1786291200000,1476742452,306,34001
1471946192,服饰文化,张海晨,金陵科技学院,74,1772589600000,1782748800000,1476684443,306,34001
1001759006,服装立体裁剪,匡才远,金陵科技学院,155,1772330400000,1784131200000,1476701443,306,34001
1461391163,平面构成,张萍萍,南昌理工学院,158,1770253200000,1783008000000,1476668454,306,34001
1205910806,中国电影艺术简史,袁庆丰,中国传媒大学,69,1772416800000,1782057600000,1476645446,306,30001
1002530012,音乐鉴赏,方小笛,西安交通大学,34,1773021600000,1780848000000,1476730613,306,34001
1463202161,视觉人文,李健,南京大学,22,1773021600000,1781971200000,1476724582,306,34001
1461791164,中国画学·实验性水墨画的品质与表现,花俊,中国美术学院,32,1773021600000,1782057600000,1476753567,306,30001
1472565172,东方电影名片鉴赏,黄献文,武汉大学,16,1773021600000,1781452800000,1476752554,306,34001
1002330003,设计之美,王妍,哈尔滨工业大学,71,1773021600000,1778947200000,1476742508,306,34001
1449391163,民族舞蹈技术技巧,马云霞,中央民族大学,286,1772586000000,1784390400000,1476733552,306,34001
1207105804,动态图形设计,李潇,金陵科技学院,51,1772416800000,1785427200000,1476688442,306,34001
1206145811,摄像基础,余水香,湖南理工学院,36,1773021600000,1783872000000,1476755583,306,30001
1001981016,服务设计与商业模式,胡莹,湖南大学,31,1773108000000,1782748800000,1476753592,306,34001
1206460815,器乐-扬琴,史 玥,首都师范大学,24,1773021600000,1783008000000,1476737554,306,30001
1460756165,中国民族女高音作品演唱与赏析,周菡,江西财经大学,11,1773021600000,1780848000000,1476736543,306,34001
1003242020,中国二胡作品赏析,孙博,东北大学,5,1773108000000,1783526400000,1476728543,306,34001
1470430183,美术教育学,尹少淳,首都师范大学,25,1773799200000,1788105600000,1476746548,306,34001
1206308823,零基础学竖笛（木笛）,黄雪颖,四川音乐学院,60,1773021600000,1783267200000,1476745559,306,30001
1207054811,传统雕塑,罗瑾,景德镇陶瓷大学,92,1772416800000,1782576000000,1476732449,306,30001
1464519165,艺术经纬：面料设计与织造工艺,娄琳,浙江理工大学,65,1772416800000,1783612800000,1476699442,306,34001
1002535004,历代青花画法,陈殿,北京师范大学,101,1772413200000,1784044800000,1476664446,306,30001
1461612164,中国古典舞身韵教学法,黄卓,四川音乐学院,152,1772413200000,1783267200000,1476565455,306,34001
1206064807,流行歌曲演唱,龚向阳,武汉理工大学,669,1772416800000,1780761600000,1476580459,306,34001
1471418161,古陶瓷修复,刘晓玉,景德镇陶瓷大学,33,1772416800000,1783353600000,1476528449,306,34001
1205762811,数字摄影技术与艺术,蒲和平,西南石油大学,24,1772416800000,1783958400000,1476556443,306,34001
1001933004,书法课堂,朱利,东北大学,231,1773108000000,1779206400000,1476722580,306,34001
1003625001,纪录片制作,张同道,北京师范大学,39,1773108000000,1786636800000,1476752575,306,30001
1002580007,创意逐格动画,杨艳君,华中农业大学,35,1773021600000,1783267200000,1476729578,306,34001
1473671163,钢琴技术的内在工程,范文慈	,山东大学,16,1772931600000,1781452800000,1476745565,306,34001
1449546161,沙海丹青—西域壁画的前世今生,姚榕华,山东大学,15,1773021600000,1784217600000,1476735559,306,34001
1206458821,三维动画基础,彭国华,陕西科技大学,23,1773021600000,1782835200000,1476735532,306,114001
1206686830,楷书艺术,黄鸿琼,泉州师范学院,41,1773021600000,1783872000000,1476740452,306,34001
1206450816,服装画技法,江山,北京联合大学,157,1773021600000,1781193600000,1476541453,306,30001
1461576161,基础设计,林璐,浙江理工大学,26,1773021600000,1784044800000,1475973483,306,34001
1454047177,外国电影经典影片鉴赏,周星,北京师范大学,88,1772416800000,1783612800000,1476722460,306,34001
1003257002,中国电影经典影片鉴赏,周星,北京师范大学,241,1772416800000,1783612800000,1476739455,306,34001
1471823170,普通话语音艺术,崔倩倩,河海大学,30,1772330400000,1782831600000,1476696442,306,34001
1002839011,形体美学,习英,福建师范大学,229,1772413200000,1782576000000,1476645445,306,34001
1462100165,戏剧表演艺术十二讲,宋丽博,中央戏剧学院,265,1772416800000,1785513600000,1476570471,306,34001
1206303842,数码摄影后期校色,于太罡,四川音乐学院,233,1772416800000,1780848000000,1476526447,306,30001
1458138164,玩具设计,冯亚娟,河海大学,64,1772409600000,1783265400000,1476526445,306,34001
1461994161,3ds max三维设计,上官大堰,北京林业大学,65,1773280800000,1786896000000,1476728599,306,30001
1461532168,数字雕塑基础,张盛,四川音乐学院,64,1773194400000,1781020800000,1476745593,306,34001
1003201003,外国民族音乐,王州,福建师范大学,33,1773190800000,1783612800000,1476730573,306,34001
1463199166,抑郁症的心理辅导,张荣华,武汉大学,552,1772762400000,1785511800000,1476675472,306,3007
1205898801,压力与情绪管理,杨鑫,四川大学,210,1772676000000,1782833400000,1476728447,306,3007
1002883003,大学生心理健康,林敏,厦门大学,133,1772418600000,1783092600000,1476557443,306,3007
1461602168,运动心理学,王小春,上海体育大学,44,1773021600000,1782142200000,1476745581,306,3007
1458703164,心理学基础,倪晓莉,西安交通大学,88,1773021600000,1785425400000,1476729559,306,3007
1472829161,教育心理学,袁书卷,陕西理工大学,162,1772416800000,1784129400000,1476598467,306,3007
1206454819,心理学工作伦理与督导,田瑞琪,西南交通大学,115,1772420400000,1783697400000,1476482481,306,3007
1002939001,心理发展与个体成长——发展心理学,任金杰,通化师范学院,71,1772420400000,1781796600000,1476476458,306,3007
1003779011,生理心理学,徐娜,滨州医学院,110,1772416800000,1782833400000,1476426448,306,3007
1472683169,人际交往与情商训练,张晓文,武汉理工大学,595,1772416800000,1781537400000,1476415459,306,3007
1206460812,设计心理学：体验与创意,冯缙,西南交通大学,12,1773021600000,1782919800000,1476736549,306,3007
1003016011,人格心理学,师保国,首都师范大学,428,1773021600000,1784043000000,1476743531,306,3007
1207057808,心理统计与SPSS,孟迎芳,福建师范大学,93,1773108000000,1784820600000,1476738551,306,114001
1463180166,异常心理与危机干预,张学伟,西南交通大学,58,1773021600000,1782919800000,1476748561,306,3007
1206624828,发展心理学,苏彦捷,北京大学,1673,1772503200000,1783697400000,1476731528,306,3007
1207477804,心理咨询理论和技术,马淑琴,西南交通大学,150,1772416800000,1785511800000,1476677477,306,3007
1206450822,你、我，我们——人际交往心理学,孙惠君,北京联合大学,203,1772380800000,1782662400000,1476445446,306,3007
1001573001,心理学与生活,陈昌凯,南京大学,1484,1773194400000,1782144000000,1476747540,306,3007
1473646163,微生物学,李景梅,长春理工大学,110,1772416800000,1783697400000,1476657450,306,3007
1207048816,实验心理学,陈彩琦,华南师范大学,466,1772416800000,1785511800000,1476654448,306,3007
93002,当代青年心理学（二）青年身心发展篇,宁维卫,西南交通大学,643,1772416800000,1779895800000,1476624441,306,3007
1471800161,恋爱心理学,胡乃岩,浙江工商大学,94,1772418600000,1782833400000,1476581470,306,3007
1003545121,音乐心理学,蒋存梅,上海师范大学,439,1772416800000,1782833400000,1476553446,306,3007
1002186003,婚恋-职场-人格,张晓文,武汉理工大学,1330,1772416800000,1781969400000,1476424453,306,3007
1002552002,爱情心理学,张晓文,武汉理工大学,1557,1772416800000,1781537400000,1476420452,306,3007
1206450817,教育心理学,牟书,北京联合大学,286,1773108000000,1782833400000,1476735566,306,3007
1207558803,咨询心理学,陈幼平,西南科技大学,75,1773021600000,1782833400000,1476539443,306,3007
1205897802,大学生心理学,苑媛,中央财经大学,61,1772157600000,1782833400000,1476659458,306,3007
1206493811,发展与教育心理学,何立群,西南交通大学,195,1772416800000,1784388600000,1476582442,306,3007
1206448817,幸福心理学,雷鸣,西南交通大学,663,1772071200000,1783697400000,1476523445,306,3007
1462050164,心身疾病预防与心理调节,奚耕思,陕西师范大学,238,1772071200000,1781105400000,1476501458,306,3007
1206504809,实验心理学：学会研究身边的现象,冉俐雯,西南交通大学,20,1773626400000,1784388600000,1476748455,306,3007
1461522173,心理统计学,陈启山,华南师范大学,114,1773799200000,1784388600000,1476756452,306,3007
1002587003,探索心理学,宁维卫,西南交通大学,478,1772416800000,1779895800000,1476444441,306,3007
1470417183,教育心理学,刘儒德,北京师范大学,3145,1772416800000,1783092600000,1476429443,306,3007
1207058807,发展与教育心理学,连榕,福建师范大学,105,1772416800000,1784907000000,1476659466,306,3007
1003410001,犯罪心理学,刘建清,中国政法大学,1046,1772416800000,1781796600000,1476578447,306,3007
1461514169,儿童发展心理学,吴南,北京联合大学,286,1772762400000,1782487800000,1476491445,306,3007
1207039821,心理学,刘学兰,华南师范大学,323,1772416800000,1783697400000,1476678475,306,3007
1206462812,心理健康传播与普及,雷鸣,西南交通大学,77,1772071200000,1781278200000,1476475497,306,3007
1002124005,心理学：我知无不言，它妙不可言,田媛,华中师范大学,2098,1773021600000,1782833400000,1476502452,306,3007
1461588171,E-Prime实验设计技术,曾祥炎,华南师范大学,121,1772416800000,1782055800000,1476565467,306,3007
1461542169,医学心理学,官锐园,北京大学,323,1773626400000,1781537400000,1476585452,306,3007
1002032006,生活心理学,裴秋宇,哈尔滨工业大学,52500,1636509600000,1646839800000,1466128441,306,3007
1001515007,沟通心理学,裴秋宇,哈尔滨工业大学,195010,1632535200000,1642779000000,1465509464,306,3007
1002545001,自我认知与情绪管理,吴松全,哈尔滨工业大学,63853,1585101600000,1593432000000,1455417441,306,3007
1002525010,心理学入门,陈红兵,东北大学,113128,1584237600000,1599307200000,1450747465,306,3007
1003721005,情商与智慧人生,董宇艳,海南师范大学,81836,1553738400000,1561908600000,1003948008,306,3007
1205905816,大学生心理健康,郭洪芹,浙江工商大学,43,1772416800000,1783092600000,1476657447,306,3007
1206457816,心理健康教育实践（含技术）,徐建,西南交通大学,378,1771898400000,1782833400000,1476451453,306,3007
1001893005,心理咨询的理论与方法：会谈技巧,徐花,南京大学,1189,1769738400000,1781710200000,1476587464,306,3007
1465864177,变态心理学,攸佳宁,华南师范大学,415,1773021600000,1782401400000,1476590441,306,3007
1452116189,学生心理辅导,陈美芬,温州大学,137,1772503200000,1782833400000,1476591464,306,3007
1002329032,大学生心理健康教育,赵陵波,福州大学,489,1773021600000,1779982200000,1476592453,306,3007
1458484161,大学生心理健康教育,滕燕,云南大学,5921,1757296800000,1767627000000,1475589496,306,3007
1460925166,心理学与生活,汪晨波,华东师范大学,472,1772416800000,1781451000000,1476415456,306,3007
1003386001,心理咨询与心理健康,朱建军,北京林业大学,380,1773972000000,1783092600000,1476648461,306,3007
1207130817,继承法,刘征峰,中南财经政法大学,15,1772589600000,1783870200000,1476746571,306,3005
1205930802,家庭塑造人-让生命更有质感,顾永红,华中师范大学,17,1772589600000,1782833400000,1476738543,306,3005
1473667166,婚姻家庭法,刘征峰,中南财经政法大学,34,1772589600000,1783956600000,1476750545,306,3005
1450114164,合同法,尹飞,中央财经大学,89,1772503200000,1785511800000,1476731517,306,3005
1471287161,科技创新保护专利实务,徐卜一,沈阳工业大学,32,1772416800000,1782833400000,1476736490,306,3005
1205966806,诉讼证据法学,李蓉,湘潭大学,41,1772416800000,1782833400000,1476740489,306,3005
1205598801,劳动与社会保障法学,刘俊,西南政法大学,217,1772416800000,1783265400000,1476728471,306,3005
1206671830,知识产权法学,林少东,福建师范大学,17,1772416800000,1783870200000,1476732458,306,3005
1205884803,学成语  知中国,雷莉,四川大学,77,1772503200000,1784646000000,1476743447,306,3005
1002606068,异化劳动和异化消费概论,赵卯生,中国政法大学,13,1772589600000,1785252600000,1476755444,306,3005
1206451836,经济法理论与实务,周黎明,浙江大学,163,1772416800000,1782315000000,1476680455,306,3005
1462062167,传播学概论,韩敏,西南大学,59,1772416800000,1783695600000,1476593448,306,3005
1003048003,汉语文字词汇,陈绂,北京师范大学,69,1772416800000,1783522800000,1476585444,306,3005
1205591804,国际法,周江,西南政法大学,107,1772330400000,1782833400000,1476486452,306,3005
1450801225,商法学,朱义坤,暨南大学,81,1772330400000,1784388600000,1476495451,306,3005
1449277167,国家安全概论,刘玉青,西安交通大学,1594,1772416800000,1781451000000,1476443452,306,3005
1461570162,逻辑学导论,金立,浙江大学,159,1772935200000,1779030000000,1476730555,306,3005
1470409177,国际私法（Private International Law）,刘元元,西南政法大学,72,1772416800000,1783870200000,1476746472,306,3005
1449261162,知识产权法,李雨峰,西南政法大学,61,1772676000000,1783265400000,1476728560,306,3005
1472549166,数字出版,陈洁,浙江大学,24,1772589600000,1783697400000,1476735562,306,3005
1471166176,大学写作基础模块,金立,浙江大学,103,1772676000000,1782833400000,1476732558,306,3005
1464108164,宪法学,秦奥蕾,中国政法大学,114,1772676000000,1782833400000,1476751546,306,3005
1206681853,犯罪心理学,周凌,中南财经政法大学,45,1772676000000,1783870200000,1476731535,306,3005
1002081016,民法精神与社会文明,孙鹏,西南政法大学,9,1772607600000,1785511800000,1476729527,306,3005
1205924810,刑法分则疑难案件分析,张永红,湘潭大学,16,1772503200000,1781969400000,1476752525,306,3005
1473661169,国际民事诉讼法,梅傲,西南政法大学,57,1772416800000,1783697400000,1476738518,306,3005
1471083165,金融法：金融科技与人工智能法,许多奇,复旦大学,118,1772503200000,1784561400000,1476749511,306,3005
1461590163,电视新闻导论（双语）,汤璇,中国传媒大学,35,1772503200000,1782831600000,1476748462,306,3005
1206582806,中国新闻史,俞凡,山东大学,39,1772416800000,1783695600000,1476747459,306,3005
1206689825,数码摄影基础,刘艳秋,青岛大学,130,1772416800000,1781276400000,1476659463,306,30001
21002,新媒体概论,韦路,浙江大学,216,1772416800000,1779721200000,1476667449,306,3005
