id,name,teacherName,schoolName,enrollCount,startTime,endTime,currentTermId,type,channelId
1003733006,先秦诸子思想,何善蒙,浙江大学,356,1772416800000,1782313200000,1476610442,306,3005
1449481165,国学经典导读,李劲松,山东财经大学,42,1772416800000,1781883000000,1476586454,306,3005
1001795002,秦汉考古,张玲,河南大学,270,1772676000000,1783522800000,1476580450,306,3005
1001701011,外国文学史（一）,蒋承勇,浙江工商大学,554,1771812000000,1782054000000,1476588449,306,3005
1206681849,理性之光：思辨性主题写作与表达,田园,北京联合大学,35,1772416800000,1780239600000,1476578448,306,30001
1206899805,劳动与社会保障法,唐丽娜,西北大学,241,1771725600000,1782833400000,1476565443,306,3005
1466008171,妇幼健康医学,王慧卿,四川大学,3,1772758800000,1782833400000,1476747601,306,3008
1206458837,现代老年医学,杨云梅,浙江大学,55,1772672400000,1783179000000,1476756578,306,3008
1206678855,妇产科学,朱雪琼,温州医科大学,97,1772758800000,1780241400000,1476727585,306,3008
1473660169,临床实验室管理,江咏梅,四川大学,15,1772672400000,1782833400000,1476747546,306,3008
1207127805,中药药理学-学做自己的调理师,聂红,暨南大学,54,1772762400000,1779895800000,1476749531,306,3008
1450194213,中医基础理论,郑红,山东中医药大学,111,1772762400000,1782833400000,1476743518,306,3008
1461807177,外科手术学,陈孝平,华中科技大学,112,1772672400000,1782919800000,1476751533,306,3008
1449792176,生命周期营养,李鸣,四川大学,30,1772672400000,1788190200000,1476744525,306,3008
1206698848,职业卫生与职业医学,邬堂春,华中科技大学,65,1772672400000,1784129400000,1476730531,306,3008
1457455170,老年护理学,曾慧,中南大学,174,1772413200000,1780932600000,1476753509,306,3008
1458680162,大学生健康促进与健康教育,贾腊江,西北大学,97,1772586000000,1781710200000,1476733497,306,3008
1206706823,药理学,何俏军,浙江大学,22,1772614800000,1782487800000,1476728481,306,3008
1003508004,医学免疫学,郑芳,华中科技大学,56,1772604000000,1785511800000,1476752457,306,3008
1472363161,妇产科超声检查学,罗红,四川大学,36,1772672400000,1782833400000,1476737445,306,3008
1003502001,大学生身心健康自我关注与管理,马芳,四川大学,1,1772672400000,1782833400000,1476695446,306,3008
1003496002,生命孕育感知及漫谈,马芳,四川大学,5,1772672400000,1782833400000,1476712444,306,3008
1460749162,Obstetrics and Gynecology,邢爱耘,四川大学,3,1772845200000,1782401400000,1476700441,306,3008
1471263162,宫内疾病的临床诊治,谭欣,四川大学,12,1772672400000,1782833400000,1476648483,306,3008
1463228172,出生缺陷的产前筛查及产前诊断,刘洪倩,四川大学,17,1772672400000,1782833400000,1476675477,306,3008
1463188167,人之初——新生宝宝实用课堂,唐军,四川大学,20,1772672400000,1782833400000,1476655472,306,3008
1470436187,临床研究方法学,李济宾,中山大学,93,1771808400000,1782833400000,1476680461,306,3008
1206610806,医用物理,辛勇,南昌大学,37,1772758800000,1781796600000,1476655456,306,3008
1463119168,小儿内科学,华子瑜,重庆医科大学,144,1770685200000,1774625400000,1476581456,306,3008
1003518002,组织学与胚胎学,李和,华中科技大学,118,1772326800000,1782833400000,1476571455,306,3008
1206169802,形体训练,徐丽萨,北京航空航天大学,156,1772848800000,1782572400000,1476372441,306,3010
1206178801,健身瑜伽,陈媛,北京航空航天大学,754,1772848800000,1782572400000,1476364444,306,30001
1206177801,芭蕾形体,陈媛,北京航空航天大学,223,1772841600000,1782572400000,1476364443,306,3010
1461530173,骨往筋来-骨折与脱位的保守治疗,李朋,广州中医药大学,438,1758679200000,1769787000000,1475734454,306,3008
1002854006,中国传统节日与养生文化,郭瑞华,山东中医药大学,24,1772762400000,1782833400000,1476741544,306,3008
1002857002,中医膏方学,范磊,山东中医药大学,45,1772762400000,1782833400000,1476734534,306,3008
1206237801,合理饮食与健康,吕晓华,四川大学,45,1772758800000,1783092600000,1476734533,306,30001
1472825188,野外生存,朱静,中国石油大学（北京）,39,1772935200000,1783695600000,1476670447,306,3010
1449791171,护理学导论,李小妹,西安交通大学,56,1772413200000,1783870200000,1476563459,306,3008
1205908814,体适能与运动健康,徐玉明,杭州师范大学,160,1772589600000,1781967600000,1476383442,306,3010
1473162190,生理学,赵春玲,西南医科大学,97,1772672400000,1784129400000,1476729577,306,3008
1206462817,人格与精神障碍——学做自己的心理医生,贾艳滨,暨南大学,74,1772672400000,1782833400000,1476729541,306,3008
1002533010,中药学,王建,成都中医药大学,1981,1772416800000,1782833400000,1476748478,306,3008
387003,中药安全用药导论,张冰,北京中医药大学,190,1772416800000,1782142200000,1476755481,306,3008
1463196163,外科护理学,王爱敏,青岛大学,30,1772672400000,1783870200000,1476752451,306,3008
1463235169,分娩管理,姚强,四川大学,29,1772672400000,1782833400000,1476654477,306,3008
1206687827,儿科学,母得志,四川大学,19,1772672400000,1782833400000,1476650466,306,3008
1460766161,户外攀登技术与绳结实用教程,李增强,西南交通大学,60,1772416800000,1780671600000,1476615441,306,30001
1207123807,医学生物化学与分子生物学,林利,兰州大学,38,1772326800000,1784043000000,1476535449,306,3008
1463514164,药物化学,王磊,河北医科大学,173,1772416800000,1784129400000,1476506485,306,3008
1461187163,运动技能学习与控制,王树明,华东师范大学,37,1773021600000,1781794800000,1476736547,306,3010
1205775805,课程与教学论,陈晓端,陕西师范大学,60,1773021600000,1784127600000,1476734550,306,3010
1462108161,运动生物化学,邱俊强,北京体育大学,92,1773021600000,1782140400000,1476746549,306,3010
1206076802,体育教学论,张志勇,山东体育学院,12,1773021600000,1781535600000,1476739554,306,3010
1463182164,体育赛事管理与推广,范宏伟,中山大学,17,1773021600000,1782831600000,1476749534,306,3010
1001555014,走向深度的合作学习,刘徽,爱课程,45,1773021600000,1778425200000,1476751547,306,3010
1205798819,大学体育与健康生活,肖舒鹏,江西财经大学,34,1773021600000,1781535600000,1476734537,306,3010
1002607014,中学地理教学设计,仲小敏,天津师范大学,100,1773021600000,1779721200000,1476729456,306,3010
1205979817,篮球竞赛与裁判,杨鹏,哈尔滨工业大学,40,1773021600000,1782831600000,1476503488,306,3010
1206694810,《国家学生体质健康标准》测试项目的锻炼方法,刘长江,西安交通大学,1037,1757296800000,1766329200000,1475281466,306,3010
1205729803,羽毛球,陈莉琳,集美大学,325,1772416800000,1783263600000,1476482450,306,3010
1474345164,冠军教你跆拳道——技术进阶与健康习惯养成,刘蕊,中国海洋大学,30,1772330400000,1782054000000,1476087448,306,3010
351001,德育原理,刘济良,河南大学,13,1773108000000,1782226800000,1476753603,306,3010
1461790173,体育经济学,王晓芳,西南医科大学,20,1773021600000,1783350000000,1476740570,306,3010
1002140002,中学教育见习与实习,戴建兵,河北师范大学,1148,1773108000000,1780153200000,1476751565,306,3010
1206453818,运动技能学习与控制,任杰,上海体育大学,111,1773021600000,1782658800000,1476756536,306,3010
1466873175,大学生劳动教育,李小蕴,合肥工业大学,12,1773021600000,1783697400000,1476740559,306,3010
1002527012,学前教育学,杨晓萍,西南大学,17,1773021600000,1782831600000,1476744547,306,3010
1003756001,教育哲学,郝文武,陕西师范大学,40,1773021600000,1782054000000,1476739559,306,3010
1003758001,教育政策学,祁占勇,陕西师范大学,13,1773021600000,1781449200000,1476753561,306,3010
1003595004,掌握教学设计,盛群力,爱课程,47,1773021600000,1778425200000,1476753550,306,3010
1460928168,体育游戏与基本体操,张中印,华东师范大学,13,1773108000000,1782831600000,1476734452,306,3010
1461814178,传统体育养生方法,张和平,太原理工大学,17,1773021600000,1780844400000,1476756443,306,3010
1002126004,户外绳结及应用,魏勇生,福建农林大学,57,1772330400000,1780846200000,1476741459,306,3010
1450246163,引领世界的中国乒乓,杜力平,西南交通大学,310,1772416800000,1780844400000,1476663470,306,3010
1460765162,网球学习的根与魂,何江明,西南交通大学,339,1772416800000,1780671600000,1476622442,306,3010
1206678801,锻炼心理学,司琦,浙江大学,23,1773108000000,1784559600000,1476755579,306,3010
1205967812,运动营养学,张蕴琨,南京体育学院,78,1773021600000,1783695600000,1476754554,306,3010
1461522176,大学生健康教育与自卫防身,宋修妮,山东大学,16,1773021600000,1782658800000,1476734558,306,3010
1002582003,教育哲学,刘铁芳,湖南师范大学,34,1773021600000,1782831600000,1476722551,306,3010
1001752282,《论语》教育智慧品绎,黄明喜,华南师范大学,46,1773021600000,1783177200000,1476738548,306,3010
1207440802,移动学习的理论、技术与实践,况姗芸,华南师范大学,9,1773021600000,1781967600000,1476746550,306,3010
1207190806,气排球,孙玉宁,东北大学,67,1773021600000,1785510000000,1476754539,306,30001
1002528016,教学设计原理与方法,谢幼如,华南师范大学,124,1773108000000,1783436400000,1476754454,306,3010
1461120165,体能训练理论与方法,周志雄,首都体育学院,119,1772416800000,1781535600000,1476693441,306,3010
1207124819,运动生物力学,李翰君,北京体育大学,149,1772416800000,1784991600000,1476650464,306,3010
1205898818,运动生理学,黄文英,江西师范大学,257,1772416800000,1783868400000,1476680444,306,3010
1450219162,光影律动校园健身操舞,李鸿,西南交通大学,321,1772416800000,1780326000000,1476665444,306,3010
1002081010,创业基础与实务,付冬娟,大连理工大学,421,1772416800000,1781105400000,1476599472,306,3010
1462124170,啦啦操,孙爱景,河南体育学院,25,1772416800000,1783868400000,1476567449,306,3010
1003757001,教师演讲与口才实训,余海龙,陕西师范大学,1595,1757383200000,1767106800000,1475569464,306,3010
1002081019,足球裁判法,金刚,东北大学,91,1773108000000,1782658800000,1476731555,306,30001
1003247016,篮球,回军,东北大学,34,1773108000000,1783695600000,1476738545,306,3010
1207170809,体育舞蹈（拉丁舞）文化与习练,朱雄灏,武汉理工大学,118,1773021600000,1783609200000,1476737446,306,30001
1001934009,中学化学教学设计与实践,王磊,北京师范大学,189,1772330400000,1782831600000,1476663464,306,3010
1463960161,拉丁健身操,孔洁,金陵科技学院,231,1772330400000,1783868400000,1476689446,306,3010
1205811824,女子防身术,黄晓晓,南昌大学,94,1773021600000,1782831600000,1476469445,306,3010
1002014001,军事理论,李彦涛,哈尔滨工程大学,203,1772416800000,1781537400000,1476381444,306,3010
1003594007,教育文献的检索与分析,张宝辉,爱课程,226,1772071200000,1778770800000,1476588473,306,3010
1205721821,教育技术学研究方法,谢幼如,华南师范大学,59,1773367200000,1783695600000,1476732550,306,3010
1464026172,拳击入门,张辉,北京理工大学,154,1772416800000,1783263600000,1476684442,306,3010
1464095164,中国传统射箭,马廉祯,华南师范大学,35,1771898400000,1782831600000,1476660477,306,3010
1206751802,体育产业经营管理,曹可强,上海体育大学,30,1773626400000,1781449200000,1476730595,306,3010
1454022183,止戈之心，话说中国武术（下）,陈思,首都经济贸易大学,45,1773590400000,1781276400000,1476723565,306,30001
1206456818,创新创业创青春,苗苗,西南交通大学,70,1773021600000,1782833400000,1476741576,306,56001
1001960018,模拟电子电路与技术基础,孙肖子,西安电子科技大学,442,1772416800000,1782401400000,1476736469,306,56001
1002649002,项目分析与商业计划书,丛国栋,浙江工商大学,16,1773021600000,1781537400000,1476731461,306,56001
1002894001,大学生创新与创业实践,张祖涛,西南交通大学,202,1773108000000,1778081400000,1476751599,306,56001
1205896801,大学生力学竞赛－材料力学,胡益平,四川大学,9,1772935200000,1782833400000,1476748581,306,56001
1460909170,数学建模导引——透过数学看世界,王宏洲,北京理工大学,62,1771812000000,1781451000000,1476494446,306,56001
1002056008,市场调查与研究,雷晶,南京邮电大学,135,1773021600000,1779636600000,1476724528,306,56001
1001862004,数字电路01密码的奥秘,李政颖,武汉理工大学,1233,1772416800000,1784561400000,1476735447,306,56001
1206860803,MATLAB语言基础,俎云霄,北京邮电大学,362,1772416800000,1777735800000,1476648454,306,56001
1205901813,微信小程序开发从入门到实践,诸葛斌,浙江工商大学,413,1772409600000,1783092600000,1476541449,306,56001
1001755409,创新与创业管理,赵波,南京邮电大学,1383,1772416800000,1781019000000,1476477458,306,56001
1206473810,创新创业新思维与新实践,顾颖,西北大学,287,1772416800000,1781623800000,1476496445,306,56001
1002082011,理论力学,马红艳,大连理工大学,110,1772244000000,1782833400000,1476741444,306,56001
1461117166,通信电路与系统,林弥,杭州电子科技大学,193,1772330400000,1783265400000,1476462441,306,56001
1002005005,创业之路——带你玩转商业模式,黄明睿,广东技术师范大学,65,1773280800000,1782833400000,1476663474,306,56001
1001908005,大学生科技创新课程之中美青年创客大赛,罗大兵,西南交通大学,66,1773021600000,1779463800000,1476735492,306,56001
1002146004,市场营销,左仁淑,四川大学,797,1771898400000,1780241400000,1476479485,306,56001
1449947186,电子设计基础训练,张玉玺,北京航空航天大学,95,1771812000000,1782401400000,1476386443,306,56001
235005,数学建模,何国良,电子科技大学,54,1773626400000,1782747000000,1476729546,306,56001
1454979168,大学生创新创业教育,孔莉,云南大学,793,1771812000000,1784475000000,1476698446,306,56001
1001753421,“爱上广告”——广告艺术鉴赏,余洋,南京邮电大学,85,1773108000000,1784822400000,1476656456,306,56001
1460918172,数学建模精讲,王璐,西南交通大学,252,1771552800000,1781969400000,1476423448,306,56001
1001775006,实用大众线性代数(MATLAB版),杨威,西安电子科技大学,80,1771727400000,1782833400000,1476645449,306,114001
1003462001,设计思维与创新设计,张克俊,浙江大学,869,1769990400000,1781452800000,1476566447,306,56001
1206498809,数学建模与创新实践,刘杰,西安科技大学,18,1772416800000,1783870200000,1476650443,306,56001
1002015029,创业团队建设与管理,马力,首都经济贸易大学,125,1773021600000,1781537400000,1476585448,306,56001
1001639007,机械原理,王聪慧,吉林大学,52,1772416800000,1782833400000,1476664467,306,56001
1002850004,互联网创新创业中知识产权素养培养,贾丽萍,福州大学,263,1772157600000,1783697400000,1476528444,306,56001
235004,数学实验,张勇,电子科技大学,58,1771812000000,1783265400000,1476504446,306,56001
9003,高级语言程序设计（Python）,车万翔,哈尔滨工业大学,142566,1581300000000,1596283200000,1450310472,306,56001
24005,C语言程序设计——快速入门与提高,吕春利,中国农业大学,97098,1517796000000,1526212800000,1002249015,306,56001
17003,大学计算机基础,周海芳,国防科技大学,1256,1773622800000,1782054000000,1476736449,306,56001
1002011030,创业计划,梅强,江苏大学,81,1773626400000,1781883000000,1476730455,306,56001
1460618162,人力资源管理与创新创业实践,袁颖,青岛大学,13,1772416800000,1782833400000,1476467448,306,56001
493001,C#程序设计,刘君瑞,西北工业大学,152,1772409600000,1780846200000,1476494465,306,56001
1003515005,物理学术竞赛挑战性课程,吴喆,电子科技大学,55,1772413200000,1782833400000,1476485459,306,56001
1464113169,全国大学生数学竞赛提高课程,张天德,山东大学,113,1772416800000,1783697400000,1476441442,306,56001
1002193002,数学竞赛选讲,张天德,山东大学,61,1772416800000,1783697400000,1476442442,306,56001
1002597030,大学生创业基础,施永川,温州大学,50,1774231200000,1783351800000,1476506447,306,56001
1001658002,数学建模,方红,华中农业大学,506,1772416800000,1780241400000,1476468448,306,56001
1456150164,信息系统与安全对抗理论,罗森林,北京理工大学,33,1772413200000,1780930800000,1476450452,306,56001
1461782173,大数据思维与技术,罗森林,北京理工大学,116,1772413200000,1780930800000,1476461451,306,56001
1206680820,大学生创新创业热点问题,魏国江,福建师范大学,232,1757901600000,1764603000000,1475288445,306,56001
1002104011,数学竞赛选讲,赵小艳,西安交通大学,349,1769394600000,1778513400000,1476526442,306,56001
1001737032,走进创业,王自强/陶向南,南京大学,1537,1773021600000,1782055800000,1476487484,306,56001
1462072162,移动互联网产品创新设计,李立威,北京联合大学,133,1757296800000,1767195000000,1475362503,306,56001
56001,程序设计基础,苏小红,哈尔滨工业大学,873,1768784400000,1780153200000,1476443447,306,56001
1001908004,大学生科技创新课程之起重机创意大赛,张祖涛,西南交通大学,150,1761616800000,1768577400000,1475941493,306,56001
1206089804,创新创业过程与方法,王彤,华东交通大学,214,1757642400000,1768145400000,1475711443,306,56001
1207170805,射频识别技术与应用,浦实,武汉理工大学,178,1768874400000,1797953400000,1476486449,306,56001
1464040179,解析几何,曹丽梅,北京科技大学,117,1772416800000,1783179000000,1476416447,306,56001
1463556162,3D模型设计,张黎红,山东工商学院,13,1772517600000,1787758200000,1476723479,306,114001
1206500807,Java核心技术(高阶),陈良育,华东师范大学,9,1772755200000,1783265400000,1476601466,306,114001
1205986804,2D工程制图实践—AutoCAD,王丹虹,大连理工大学,467,1772416800000,1780759800000,1476748481,306,114001
1001556009,数学建模,谭忠,厦门大学,51,1772589600000,1782833400000,1476750539,306,114001
1003044001,微处理器与嵌入式系统设计,阎波,电子科技大学,33,1772676000000,1783351800000,1476680447,306,114001
1001943003,电子线路设计、测试与实验（二）,梁琨,华中科技大学,219,1772416800000,1784561400000,1476744459,306,114001
1003359013,EDA技术与实验,朱敏,哈尔滨工业大学,91,1772416800000,1785425400000,1476599463,306,114001
1461807175,数据科学基础（Matlab）,徐彬,东北大学,36,1772409600000,1782833400000,1476569452,306,114001
1003604001,商务与经济统计,赵楠,北京师范大学,23,1773021600000,1785684600000,1476747527,306,114001
236010,数字信号处理,朱学勇,电子科技大学,149,1772416800000,1783006200000,1476672470,306,114001
1205765811,电工电子学,张冬至,中国石油大学（华东）,17,1773021600000,1783697400000,1476406458,306,114001
1206422804,土木工程制图,吴杰,同济大学,15,1773194400000,1782833400000,1476728596,306,114001
1001909001,数字电子技术基础,周波,华中科技大学,1030,1772416800000,1783265400000,1476735468,306,114001
1462095161,数字电子技术基础,李月乔,华北电力大学,468,1772416800000,1783265400000,1476749469,306,114001
1206581810,面板数据分析与Stata应用,方红生,浙江大学,66,1773021600000,1785511800000,1476741466,306,114001
1205911803,三维机械设计【3D-CAD】,刘宏新,东北农业大学,380,1771812000000,1783870200000,1476482445,306,30001
1003488001,现代数字电子技术基础,陈龙,杭州电子科技大学,238,1772330400000,1783697400000,1476746471,306,114001
1002248013,线性代数精讲与应用案例,高淑萍,西安电子科技大学,255,1772330400000,1782833400000,1476700443,306,114001
1002920013,模拟电子技术基础,刘纪红,东北大学,596,1771812000000,1783265400000,1476321442,306,114001
1001770002,电气控制实践训练,李继芳,厦门大学,67,1773194400000,1783524600000,1476746487,306,114001
1206454817,3D动画与特效,张燕翔,中国科学技术大学,546,1771984800000,1787241600000,1476724467,306,30001
1460619162,Excel会计应用系列教程,刘锦,青岛大学,374,1772071200000,1782660600000,1476592472,306,30001
1461117167,面板数据模型及Stata应用,张华节,西南财经大学,291,1769911200000,1782833400000,1476493480,306,114001
1002927011,数字电子技术基础,杨丹,东北大学,580,1772157600000,1781105400000,1476506486,306,114001
1466045164,SPSS数据分析及量化研究,马秀麟,北京师范大学,725,1771812000000,1786892400000,1476565453,306,114001
483006,信号与系统,郭宝龙,西安电子科技大学,1573,1771898400000,1781105400000,1476567443,306,114001
1002843010,电工与电子技术实验,高玄怡,北京理工大学,138,1772157600000,1783265400000,1476738451,306,114001
1001663016,c#程序设计,唐大仕,北京大学,511,1772409600000,1782833400000,1476500452,306,114001
1206697811,Excel商务应用与建模,张国锋,上海对外经贸大学,790,1771725600000,1782833400000,1476580444,306,114001
316006,通信原理,马东堂,国防科技大学,336,1772416800000,1783697400000,1476568465,306,114001
1002989013,结构概念分析与ANSYS程序实现,郭小农,同济大学,213,1771898400000,1783006200000,1476709441,306,114001
1206456824,计量经济学导论,陈志鸿,对外经济贸易大学,302,1771812000000,1782315000000,1476503481,306,114001
1001807014,数字信号处理,王俊,北京航空航天大学,44,1772416800000,1784561400000,1476747455,306,114001
1002525007,数字设计FPGA应用,卢有亮,电子科技大学,72,1772416800000,1783870200000,1476753450,306,114001
1002835007,工程制图,罗远新,重庆大学,664,1772416800000,1782833400000,1476585468,306,114001
254001,数字电子技术基础,齐明,哈尔滨工业大学,151,1772762400000,1785425400000,1476506446,306,114001
1002215007,多媒体技术与应用,李湘梅,同济大学,209,1772409600000,1782055800000,1476646448,306,114001
1002526010,画法几何及机械制图,李小号,东北大学,215,1772416800000,1781969400000,1476532443,306,114001
1002608029,激光加工创新训练,刘彬彬,湖南大学,1395,1757037600000,1768059000000,1475309449,306,114001
268001,Python语言程序设计,嵩天,北京理工大学,76018,1757984400000,1763998200000,1475671444,306,114001
1206456840,Python程序设计,陈春晖,浙江大学,59684,1645408800000,1654873200000,1466879462,306,114001
1001871002,Python云端系统开发入门,嵩天,北京理工大学,109740,1513697400000,1518276600000,1001963002,306,114001
1001873001,Python游戏开发入门,嵩天,北京理工大学,158009,1510020000000,1516635000000,1001966001,306,114001
1001872001,Python机器学习应用,礼欣,北京理工大学,197427,1494900000000,1498404600000,1001965001,306,114001
1450197196,EDA技术与Verilog,黄继业,杭州电子科技大学,70,1773453600000,1782833400000,1476399452,306,114001
1003157002,通信电子线路,黄佳庆,华中科技大学,143,1772416800000,1782660600000,1476378441,306,114001
1449547161,数字插画实战,王鲁光,山东大学,301,1772416800000,1781280000000,1476534447,306,114001
1001807007,计量经济学,陈磊,电子科技大学,277,1772416800000,1782660600000,1476492472,306,114001
1002980009,桥梁工程全过程课程设计,阮欣,同济大学,51,1772416800000,1782660600000,1476497455,306,114001
1461535164,电子元器件应用,刘纪红,东北大学,144,1772416800000,1780241400000,1476336441,306,114001
1207040802,Solidworks三维产品设计与建模,王淑侠,西北工业大学,1885,1761530400000,1765812600000,1475972478,306,114001
1465990173,走进三维动画（C4D）,李望秀,南华大学,70,1772323200000,1782833400000,1476655460,306,30001
1206614810,二维动画制作,伍丽媛,湖南科技学院,185,1772409600000,1784129400000,1476479480,306,30001
1002839012,公文写作规范,付传,黑龙江大学,385,1772503200000,1782228600000,1476747475,306,30001
1461559166,服装人体工程学,刘正,浙江理工大学,67,1773021600000,1782489600000,1476727546,306,30001
1003768001,视听语言,桂笑冬,中国传媒大学,215,1772416800000,1783868400000,1476746444,306,30001
1460744163,新闻写作,吴辉,江西财经大学,131,1772416800000,1783350000000,1476662459,306,30001
1449591162,韩语日常会话入门,金华,华南理工大学,949,1772330400000,1782833400000,1476417448,306,30001
1002600038,鞋靴造型设计,万蓬勃,陕西科技大学,42,1773018000000,1780588800000,1476550447,306,30001
1002532009,人力资源管理,刘苹,四川大学,234,1772676000000,1782833400000,1476661471,306,30001
1450875191,创意写作,陈晓辉,西北大学,245,1773280800000,1784647800000,1476742544,306,30001
1206298828,从零起步学二胡,张国亮,四川音乐学院,198,1771984800000,1779811200000,1476601469,306,30001
1205806824,走进国际象棋殿堂,李样生,南昌大学,279,1772244000000,1780930800000,1476680475,306,30001
1461576162,服装结构设计基础,屠晔,浙江理工大学,635,1772157600000,1783612800000,1476524449,306,30001
1206461833,跟我学俄语（1）,王永,浙江大学,621,1771812000000,1782401400000,1476497447,306,30001
1449325162,传统手工造纸研究与纸艺实践,梁绸,北京理工大学,29,1773799200000,1781193600000,1476722605,306,30001
1003501002,普通话实训与测试,朱姝,四川大学,126,1773712800000,1783092600000,1476753563,306,30001
1205714805,大学生二胡基础训练,张国亮,四川音乐学院,70,1771984800000,1781625600000,1476735452,306,30001
1205913802,摄影艺术概论,周志平,浙江工商大学,253,1771898400000,1782748800000,1476530445,306,30001
1002533017,大学日语,张文丽,西安交通大学,2373,1772416800000,1779118200000,1476504444,306,30001
1001864002,大学生涯规划与职业发展,魏超,武汉理工大学,375,1769997600000,1780241400000,1476460453,306,30001
1206420808,日本大众文化,王书玮,北京科技大学,37,1773799200000,1784129400000,1476722537,306,30001
1206674833,走近山水画,王华,华侨大学,98,1772416800000,1782057600000,1476631443,306,30001
